time,dev_id,power,freq,temp,rated_freq
1715015500,0,71.6,1000,41,1000
1715015511,0,165.8,1000,41,1000
1715015521,0,163.3,1000,41,1000
1715015532,0,71.7,1000,42,1000
1715015542,0,74.3,1000,41,1000
1715015553,0,159.0,1000,41,1000
1715015563,0,158.5,1000,41,1000
1715015573,0,161.1,1000,41,1000
1715015584,0,158.0,1000,40,1000
1715015594,0,157.6,1000,40,1000
1715015605,0,71.8,1000,40,1000
1715015615,0,155.1,1000,41,1000
1715015626,0,157.3,1000,41,1000
1715015636,0,72.1,1000,41,1000
1715015647,0,161.2,1000,42,1000
1715015657,0,163.5,1000,42,1000
1715015668,0,162.9,1000,42,1000
1715015678,0,154.9,1000,41,1000
1715015688,0,158.4,1000,42,1000
1715015699,0,138.9,1000,41,1000
1715015709,0,157.7,1000,41,1000
1715015720,0,146.0,1000,40,1000
1715015730,0,131.6,1000,40,1000
1715015741,0,71.3,1000,40,1000
1715015751,0,139.8,1000,40,1000
1715015762,0,73.8,1000,40,1000
1715015772,0,155.3,1000,40,1000
1715015783,0,74.4,1000,42,1000
1715015793,0,166.9,1000,42,1000
1715015804,0,128.8,1000,42,1000
1715015814,0,163.8,1000,41,1000
1715015825,0,76.2,1000,41,1000
1715015835,0,74.6,1000,42,1000
1715015845,0,138.6,1000,42,1000
1715015856,0,90.4,1000,41,1000
1715015866,0,157.3,1000,40,1000
1715015877,0,161.9,1000,40,1000
1715015887,0,139.7,1000,40,1000
1715015898,0,161.6,1000,40,1000
1715015908,0,92.4,1000,40,1000
1715015919,0,161.1,1000,40,1000
1715015929,0,158.1,1000,41,1000
1715015940,0,158.1,1000,42,1000
1715015950,0,141.8,1000,41,1000
1715015960,0,155.3,1000,41,1000
1715015971,0,74.5,1000,40,1000
1715015981,0,140.2,1000,41,1000
1715015992,0,72.2,1000,41,1000
1715016002,0,158.6,1000,43,1000
1715016013,0,74.7,1000,41,1000
1715016023,0,134.2,1000,41,1000
1715016034,0,108.7,1000,40,1000
1715016044,0,75.2,1000,41,1000
